id,user_Id,clip_id,gamesession_Id,game_name,event_name,created_at,join_at
590100728,3685153,181055666380,184985702.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 01:48:43,2023-09-19 18:15:58
590100826,3685153,181056209930,184985702.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-24 01:50:04,2023-09-19 18:15:58
590107686,2641861,181306747655,185584905.0,Dead by Daylight,,2023-10-24 02:21:13,2023-10-07 13:07:38
590114644,3685153,181056473940,184985702.0,COD: Warzone3-2 & MW3-2,Oneshot Compilation,2023-10-24 02:55:54,2023-09-19 18:15:58
590115134,2989826,181299627150,185479249.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-24 02:57:12,2023-02-28 20:27:40
590115232,3685153,181057079610,184985702.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 02:57:23,2023-09-19 18:15:58
590115428,3685153,181057110670,184985702.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 02:58:32,2023-09-19 18:15:58
590115918,2989826,181299495145,185479249.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-24 02:59:27,2023-02-28 20:27:40
590116212,2989826,181299844570,185479249.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-24 03:00:16,2023-02-28 20:27:40
590120524,4646562,181289097810,185425857.0,Other Games,emotional-moment,2023-10-24 03:26:18,2023-09-09 23:34:17
590121112,4646562,181289245345,185425857.0,Other Games,emotional-moment,2023-10-24 03:27:32,2023-09-09 23:34:17
590129148,4049905,181320491705,185641164.0,SMITE,Kills,2023-10-24 03:57:53,2023-09-16 15:15:11
590130226,4049905,181320615945,185641164.0,SMITE,Kills,2023-10-24 04:03:24,2023-09-16 15:15:11
590130520,4049905,181320685830,185641164.0,SMITE,Kills,2023-10-24 04:03:41,2023-09-16 15:15:11
590130716,4049905,181320926545,185641164.0,SMITE,Kills,2023-10-24 04:04:05,2023-09-16 15:15:11
590132382,2959807,181322751320,185660716.0,Podcast,highlights,2023-10-24 04:13:48,2023-09-01 02:00:59
590136988,4620012,181337333990,185605726.0,Counter Strike2,,2023-10-24 04:38:01,2023-04-17 14:07:59
590148944,3025038,181326750295,185590827.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 05:39:10,2023-08-02 01:56:53
590155020,2576153,181352110785,185651363.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-24 05:55:54,2023-06-16 17:56:13
590181088,3038275,181083985335,185100617.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 07:06:56,2023-08-26 01:56:53
590181284,3038275,181083845565,185100617.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 07:07:20,2023-08-26 01:56:53
590187164,2199485,181097853625,184962061.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 07:42:12,2023-08-18 14:53:07
590187654,2199485,180106045705,181733443.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 07:45:01,2023-08-18 14:53:07
590190398,2199485,180106169945,181733443.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-24 07:50:31,2023-08-18 14:53:07
590199512,2373134,181343320805,185493678.0,SMITE,Kills,2023-10-24 08:28:02,2023-04-01 00:53:50
590200002,3901481,180061839560,182626725.0,COD: Warzone3-2 & MW3-2,Oneshot Compilation,2023-10-24 08:31:53,2023-04-03 11:01:52
590200982,3901481,180063276085,182626725.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 08:35:30,2023-04-03 11:01:52
590211860,2813709,181161138375,185275269.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 09:33:45,2023-07-02 16:11:48
590211958,2813709,181161045195,185275269.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 09:34:51,2023-07-02 16:11:48
590212742,2813709,181162241005,185275269.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 09:37:53,2023-07-02 16:11:48
590212938,997162,181385205215,185823383.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-24 09:39:11,2023-09-07 07:52:48
590213134,2813709,181162567135,185275269.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 09:40:06,2023-07-02 16:11:48
590218034,3558278,181176008350,185332656.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-24 10:02:41,2023-08-27 02:46:25
590220582,146476,180603976330,183661947.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 10:11:24,2023-08-18 14:33:34
590223620,1803639,181421739540,181659277.0,COD: Warzone3-2 & MW3-2,,2023-10-24 10:25:41,2023-07-27 23:29:19
590226854,1369344,181422787815,185525638.0,COD: Warzone3-2 & MW3-2,,2023-10-24 10:38:05,2023-09-07 19:36:27
590227736,3383618,181095671660,177596597.0,Other Games,,2023-10-24 10:46:10,2023-06-03 12:32:32
590229010,3383618,181427213865,177596597.0,Other Games,,2023-10-24 10:50:32,2023-06-03 12:32:32
590230088,3383618,181427889420,177596597.0,Other Games,,2023-10-24 10:55:30,2023-06-03 12:32:32
590231166,3383618,181429225000,177596597.0,Other Games,,2023-10-24 11:01:03,2023-06-03 12:32:32
590231362,4801383,181428091310,185574424.0,Other Games,,2023-10-24 11:01:18,2023-07-06 12:29:10
590241456,4687622,181444887005,185755280.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 12:08:38,2023-09-09 13:41:57
590241946,4687622,181444762765,185755280.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 12:09:27,2023-09-09 13:41:57
590243514,22700,181443776610,185105035.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 12:27:53,2023-06-22 15:16:02
590243612,22700,181443504835,185105035.0,COD: Warzone3-2 & MW3-2,Triple kill,2023-10-24 12:29:28,2023-06-22 15:16:02
590249492,3168006,181265779515,185514264.0,Other Games,Moment,2023-10-24 13:41:00,2023-08-05 08:43:39
590250962,61217,181474619190,186083528.0,COD: Warzone3-2 & MW3-2,Round,2023-10-24 13:57:27,2023-07-26 23:13:55
590252138,61217,181479681970,186083528.0,COD: Warzone3-2 & MW3-2,,2023-10-24 14:09:38,2023-07-26 23:13:55
590252628,4253870,181435499120,185959636.0,Other Games,Moment,2023-10-24 14:20:53,2023-04-13 03:02:37
590253412,4253870,181437743205,185959636.0,Other Games,High Comment,2023-10-24 14:28:16,2023-04-13 03:02:37
590254392,2989826,181302360430,185479249.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 14:39:13,2023-02-28 20:27:40
590266446,2290976,181491849725,186148858.0,Podcast,highlights,2023-10-24 16:27:03,2023-08-18 03:02:13
590271052,729863,181156619145,185163738.0,Fortnite,Multi-kill,2023-10-24 16:51:40,2023-09-18 14:54:54
590271150,2290976,181492098205,186148858.0,Podcast,highlights,2023-10-24 16:52:02,2023-08-18 03:02:13
590271346,729863,181156828800,185163738.0,Fortnite,AI nomination,2023-10-24 16:52:34,2023-09-18 14:54:54
590271738,2290976,181492346685,186148858.0,Podcast,highlights,2023-10-24 16:52:53,2023-08-18 03:02:13
590271934,729863,181156929745,185163738.0,Fortnite,"Kill, down",2023-10-24 16:54:22,2023-09-18 14:54:54
590272228,2290976,181493022240,186148858.0,Podcast,highlights,2023-10-24 16:55:31,2023-08-18 03:02:13
590276540,2373134,177496446625,176534209.0,SMITE,,2023-10-24 17:38:10,2023-04-01 00:53:50
590276638,2373134,177496656280,176534209.0,SMITE,,2023-10-24 17:38:18,2023-04-01 00:53:50
590276736,2373134,177498271400,176534209.0,SMITE,,2023-10-24 17:38:26,2023-04-01 00:53:50
590276932,2373134,181499342950,176534209.0,SMITE,,2023-10-24 17:38:34,2023-04-01 00:53:50
590277030,2373134,181499770025,176534209.0,SMITE,,2023-10-24 17:38:39,2023-04-01 00:53:50
590277128,2373134,181500406755,176534209.0,SMITE,,2023-10-24 17:38:43,2023-04-01 00:53:50
590277226,2373134,181500686295,178641924.0,SMITE,,2023-10-24 17:38:47,2023-04-01 00:53:50
590277422,2373134,181500981365,178641924.0,SMITE,,2023-10-24 17:38:57,2023-04-01 00:53:50
590277520,2373134,181501206550,178641924.0,SMITE,,2023-10-24 17:39:01,2023-04-01 00:53:50
590277618,2373134,181502643075,180709924.0,SMITE,,2023-10-24 17:39:06,2023-04-01 00:53:50
590277716,2373134,181502821670,180709924.0,SMITE,,2023-10-24 17:40:16,2023-04-01 00:53:50
590277814,2373134,181502969205,180709924.0,SMITE,,2023-10-24 17:40:21,2023-04-01 00:53:50
590278010,2373134,181503155565,180709924.0,SMITE,,2023-10-24 17:40:26,2023-04-01 00:53:50
590278402,2373134,181503326395,180709924.0,SMITE,,2023-10-24 17:43:03,2023-04-01 00:53:50
590278500,2373134,181503714645,180709924.0,SMITE,,2023-10-24 17:43:07,2023-04-01 00:53:50
590278598,2373134,181503885475,180709924.0,SMITE,,2023-10-24 17:43:14,2023-04-01 00:53:50
590278696,2373134,181504118425,182747374.0,SMITE,,2023-10-24 17:43:18,2023-04-01 00:53:50
590278794,2373134,181504273725,182747374.0,SMITE,,2023-10-24 17:43:21,2023-04-01 00:53:50
590278892,2373134,181504436790,182747374.0,SMITE,,2023-10-24 17:43:25,2023-04-01 00:53:50
590279088,2373134,181504747390,183412471.0,SMITE,,2023-10-24 17:44:54,2023-04-01 00:53:50
590279186,2373134,181505003635,183412471.0,SMITE,,2023-10-24 17:45:03,2023-04-01 00:53:50
590279284,2373134,181505189995,183412471.0,SMITE,,2023-10-24 17:45:05,2023-04-01 00:53:50
590279382,2373134,181505617070,183412471.0,SMITE,,2023-10-24 17:45:08,2023-04-01 00:53:50
590279480,2373134,181507045830,183412471.0,Other Games,,2023-10-24 17:45:14,2023-04-01 00:53:50
590279578,2373134,181507496200,183412471.0,Other Games,,2023-10-24 17:45:18,2023-04-01 00:53:50
590279676,2373134,181508078575,185493678.0,SMITE,,2023-10-24 17:45:20,2023-04-01 00:53:50
590279774,2373134,181508412470,185493678.0,SMITE,,2023-10-24 17:45:22,2023-04-01 00:53:50
590279872,2373134,181508746365,185493678.0,SMITE,,2023-10-24 17:45:29,2023-04-01 00:53:50
590279970,2373134,181508932725,185493678.0,SMITE,,2023-10-24 17:45:34,2023-04-01 00:53:50
590280068,2373134,181509188970,185493678.0,SMITE,,2023-10-24 17:45:38,2023-04-01 00:53:50
590280166,2373134,181509561690,185493678.0,SMITE,,2023-10-24 17:45:40,2023-04-01 00:53:50
590284772,4157682,181381151885,185800259.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 18:25:30,2023-09-21 01:10:33
590284968,4157682,181381260595,185800259.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 18:26:38,2023-09-21 01:10:33
590285164,4157682,181380903405,185800259.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-24 18:27:30,2023-09-21 01:10:33
590318680,1324093,181536552830,185557974.0,COD: Warzone3-2 & MW3-2,,2023-10-24 21:34:19,2023-09-29 07:28:21
590335732,2839650,181536521770,184462122.0,Apex Legends,,2023-10-24 22:43:48,2023-02-15 16:15:33
590340926,2989826,181303338820,185479249.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 23:08:53,2023-02-28 20:27:40
590341514,2989826,181302771975,185479249.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 23:12:34,2023-02-28 20:27:40
590341906,2989826,181301482985,185479249.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-24 23:14:23,2023-02-28 20:27:40
590345826,3343826,181547478185,180403672.0,COD: Warzone3-2 & MW3-2,,2023-10-24 23:24:38,2023-04-14 22:27:18
590349550,662195,181446331295,186020454.0,ROBLOX,emotional-moment,2023-10-24 23:38:00,2023-09-06 20:10:15
590350530,3343826,181549784390,180403672.0,COD: Warzone3-2 & MW3-2,,2023-10-24 23:42:04,2023-04-14 22:27:18
590351412,778713,177460385965,177055768.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-24 23:45:55,2023-07-27 15:14:33
590352000,3343826,181551383980,180403672.0,COD: Warzone3-2 & MW3-2,,2023-10-24 23:50:34,2023-04-14 22:27:18
590357194,2779115,181553767835,186125593.0,World of Warcraft,Multi kill,2023-10-25 00:16:44,2023-08-26 13:12:42
590361408,3233066,180257766040,181158445.0,Apex Legends,Single kill,2023-10-25 00:34:41,2023-02-15 17:16:24
590362388,3233066,181452947075,185928146.0,Apex Legends,Chain kill,2023-10-25 00:38:45,2023-02-15 17:16:24
590365916,3233066,180714177210,183898169.0,Apex Legends,Single kill,2023-10-25 01:01:18,2023-02-15 17:16:24
590366504,3233066,179222776955,180503218.0,Apex Legends,Chain kill,2023-10-25 01:02:57,2023-02-15 17:16:24
590366602,3233066,179222908960,180503218.0,Apex Legends,Chain kill,2023-10-25 01:03:45,2023-02-15 17:16:24
590367288,3233066,179223009905,180503218.0,Apex Legends,Single kill,2023-10-25 01:06:42,2023-02-15 17:16:24
590369640,4519806,181546717215,186248545.0,Podcast,highlights,2023-10-25 01:17:26,2023-08-31 10:43:40
590371404,4519806,181547058875,186248545.0,Podcast,highlights,2023-10-25 01:23:21,2023-08-31 10:43:40
590374344,2576153,181563427495,185806651.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 01:33:59,2023-06-16 17:56:13
590381596,4015749,181520525870,185642104.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 01:57:50,2023-08-26 09:38:13
590387868,2545674,181568381565,185745363.0,COD: Warzone3-2 & MW3-2,,2023-10-25 02:41:01,2023-08-23 13:07:16
590391494,1324093,181586233300,186271011.0,COD: Warzone3-2 & MW3-2,,2023-10-25 03:08:09,2023-09-29 07:28:21
590398550,886428,181592771430,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 03:33:54,2023-08-27 16:14:21
590399824,886428,181593408160,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 03:41:37,2023-08-27 16:14:21
590401784,886428,181595194110,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 03:47:35,2023-08-27 16:14:21
590405802,886428,181597290660,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 04:00:19,2023-08-27 16:14:21
590406782,886428,181598090455,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 04:03:56,2023-08-27 16:14:21
590407664,886428,181598758245,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 04:06:57,2023-08-27 16:14:21
590410604,886428,181600249125,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 04:14:50,2023-08-27 16:14:21
590411584,886428,181601064450,182228776.0,COD: Warzone3-2 & MW3-2,,2023-10-25 04:17:35,2023-08-27 16:14:21
590414622,3233066,181452745185,185928146.0,Apex Legends,Chain kill,2023-10-25 04:24:50,2023-02-15 17:16:24
590418444,3159625,181606437830,186409238.0,Podcast,highlights,2023-10-25 04:43:50,2023-09-25 16:31:07
590421678,4265569,181580060125,186147260.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 04:53:43,2023-10-12 01:15:29
590425892,306218,179852293270,182099573.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 05:18:42,2023-09-12 04:36:48
590425990,377879,181463227935,185931530.0,World of Warcraft,Multi kill,2023-10-25 05:18:44,2023-07-15 07:09:40
590426088,377879,181460688780,185931530.0,World of Warcraft,Multi kill,2023-10-25 05:19:03,2023-07-15 07:09:40
590426284,4455186,180322557200,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:21:11,2023-08-24 16:49:40
590426578,4455186,180322526140,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:21:37,2023-08-24 16:49:40
590426676,4455186,180322432960,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:21:51,2023-08-24 16:49:40
590426774,306218,179872567685,182136891.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 05:21:57,2023-09-12 04:36:48
590426872,4455186,180322386370,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:22:11,2023-08-24 16:49:40
590427068,4455186,180322332015,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:22:30,2023-08-24 16:49:40
590427264,4455186,180322285425,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:22:55,2023-08-24 16:49:40
590427362,306218,179872629805,182136891.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 05:23:13,2023-09-12 04:36:48
590427460,4455186,180322238835,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:23:20,2023-08-24 16:49:40
590427558,4455186,180322200010,183182265.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-25 05:23:37,2023-08-24 16:49:40
590433536,3652429,181330656090,185363817.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 06:06:45,2023-06-05 15:14:10
590434222,3679181,181592119170,186335683.0,Other Games,emotional-moment,2023-10-25 06:09:09,2023-09-03 14:44:33
590435104,3652429,181332224620,185363817.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 06:15:59,2023-06-05 15:14:10
590437554,1061416,181628801030,183225458.0,Tom Clancy's Rainbow Six: Siege,,2023-10-25 06:30:41,2023-01-23 18:17:26
590438730,246752,181423812795,185924433.0,Other Games,Moment,2023-10-25 06:42:09,2023-08-12 22:04:29
590445198,1061416,181629026215,183225458.0,Tom Clancy's Rainbow Six: Siege,,2023-10-25 07:15:05,2023-01-23 18:17:26
590462446,2295326,181629243635,186335072.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 08:32:59,2023-06-03 19:51:47
590467836,3383618,181430824590,177596597.0,Other Games,,2023-10-25 08:50:31,2023-06-03 12:32:32
590492238,3224974,181686029080,186608706.0,Apex Legends,Chain kill,2023-10-25 10:41:03,2022-12-22 21:57:51
590506350,3685153,181160524940,185287677.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-25 11:05:03,2023-09-19 18:15:58
590506448,3685153,181160377405,185287677.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-25 11:06:19,2023-09-19 18:15:58
590506644,3685153,181161355795,185287677.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 11:07:21,2023-09-19 18:15:58
590506742,3685153,181161619805,185287677.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-25 11:08:05,2023-09-19 18:15:58
590525754,3146367,181720598860,185273389.0,Apex Legends,,2023-10-25 12:43:38,2023-07-31 04:21:11
590526048,3146367,181722710940,186278860.0,Apex Legends,,2023-10-25 12:48:44,2023-07-31 04:21:11
590546628,2742945,181325500130,185661750.0,COD: Warzone3-2 & MW3-2,Gulag,2023-10-25 14:56:43,2023-09-04 06:14:07
590546824,2742945,181325647665,185661750.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 14:56:51,2023-09-04 06:14:07
590546922,2742945,181325872850,185661750.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 14:56:55,2023-09-04 06:14:07
590547118,2742945,181326160155,185661750.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 14:57:33,2023-09-04 06:14:07
590547216,2742945,181327728685,185661750.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 14:58:16,2023-09-04 06:14:07
590555546,173776,181767227685,185715283.0,Other Games,,2023-10-25 16:11:20,2023-09-09 14:38:34
590557408,173776,181770752995,185715283.0,Other Games,,2023-10-25 16:28:04,2023-09-09 14:38:34
590557702,173776,181771708090,185715283.0,Other Games,,2023-10-25 16:29:53,2023-09-09 14:38:34
590558192,173776,181771956570,185715283.0,Other Games,,2023-10-25 16:31:22,2023-09-09 14:38:34
590564660,4531755,181599348385,186381649.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-25 17:59:03,2023-08-17 15:29:27
590564758,4531755,181600419955,186381649.0,COD: Warzone3-2 & MW3-2,Quadra kill,2023-10-25 17:59:51,2023-08-17 15:29:27
590566424,3383618,181691247160,177596597.0,Other Games,,2023-10-25 18:23:59,2023-06-03 12:32:32
590576714,2332150,181783627365,186642405.0,Other Games,Moment,2023-10-25 19:49:35,2023-08-20 08:47:51
590586514,377879,181690983150,186655189.0,World of Warcraft,Multi kill,2023-10-25 20:53:05,2023-07-15 07:09:40
590586808,377879,181691216100,186655189.0,World of Warcraft,Multi kill,2023-10-25 20:54:32,2023-07-15 07:09:40
590587102,2393931,181788169890,186615709.0,SMITE,Best k minutes,2023-10-25 20:56:26,2023-08-19 10:45:40
590587200,377879,181692932165,186655189.0,World of Warcraft,Multi kill,2023-10-25 20:56:33,2023-07-15 07:09:40
590587396,377879,181691899420,186655189.0,World of Warcraft,Multi kill,2023-10-25 20:57:23,2023-07-15 07:09:40
590587592,377879,181692140135,186655189.0,World of Warcraft,Multi kill,2023-10-25 20:58:30,2023-07-15 07:09:40
590587886,377879,181692373085,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:00:16,2023-07-15 07:09:40
590588180,377879,181692691450,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:02:01,2023-07-15 07:09:40
590588670,377879,181691425755,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:04:06,2023-07-15 07:09:40
590591218,377879,181693235000,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:20:33,2023-07-15 07:09:40
590591316,377879,181691674235,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:21:26,2023-07-15 07:09:40
590591806,377879,181693708665,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:24:07,2023-07-15 07:09:40
590592002,377879,181694174565,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:25:22,2023-07-15 07:09:40
590592296,377879,181695284960,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:26:42,2023-07-15 07:09:40
590594158,377879,181696434180,186655189.0,World of Warcraft,Multi kill,2023-10-25 21:31:42,2023-07-15 07:09:40
590600430,2270316,181808001700,186226737.0,COD: Warzone3-2 & MW3-2,,2023-10-25 22:06:56,2023-05-16 03:32:26
590604154,150371,181631534310,186308752.0,Fortnite,Victory,2023-10-25 22:29:30,2023-02-16 12:50:13
590604742,3633655,181809748825,186945414.0,Other Games,Moment,2023-10-25 22:31:50,2023-09-30 09:37:49
590622480,4015749,181674505820,182231126.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 23:32:13,2023-08-26 09:38:13
590628556,3688962,181798574990,186571764.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-25 23:50:50,2023-08-15 17:36:24
590629438,3688962,181798310980,186571764.0,COD: Warzone3-2 & MW3-2,Victory ending,2023-10-25 23:52:43,2023-08-15 17:36:24
590665600,3786671,181826350395,186995234.0,COD: Warzone3-2 & MW3-2,Double kill,2023-10-26 02:15:46,2023-06-19 11:44:07
590665992,3786671,181826466870,186995234.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-26 02:19:31,2023-06-19 11:44:07
590669716,4109576,181840133270,186964261.0,COD: Warzone3-2 & MW3-2,,2023-10-26 02:41:58,2023-09-08 20:30:20
590670304,4109576,181826381455,186964261.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-26 02:44:58,2023-09-08 20:30:20
590670598,4109576,181826365925,186964261.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-26 02:45:47,2023-09-08 20:30:20
590671970,4109576,181826412515,186964261.0,COD: Warzone3-2 & MW3-2,Single kill,2023-10-26 02:55:10,2023-09-08 20:30:20
590678242,1324093,181848892190,186988607.0,COD: Warzone3-2 & MW3-2,,2023-10-26 03:41:55,2023-09-29 07:28:21
590694510,4109576,181866782750,186964261.0,COD: Warzone3-2 & MW3-2,,2023-10-26 04:46:38,2023-09-08 20:30:20
590695686,11981,181867543720,178504684.0,chatting,,2023-10-26 04:52:12,2023-02-05 00:38:25
590707740,3952430,181741339175,185979376.0,Apex Legends,Single kill,2023-10-26 05:36:58,2023-07-03 22:05:29
590708034,4455186,181842587010,183878758.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-26 05:37:39,2023-08-24 16:49:40
590708132,4455186,181842532655,183878758.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-26 05:37:55,2023-08-24 16:49:40
590708328,4455186,181842936435,183878758.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-10-26 05:39:02,2023-08-24 16:49:40
590708524,3952430,181741214935,185979376.0,Apex Legends,Single kill,2023-10-26 05:39:05,2023-07-03 22:05:29
590708622,3952430,181740508320,185979376.0,Apex Legends,Chain kill,2023-10-26 05:40:08,2023-07-03 22:05:29
590708720,3952430,181740640325,185979376.0,Apex Legends,Chain kill,2023-10-26 05:41:40,2023-07-03 22:05:29
590709112,729863,181879688180,187062726.0,Fortnite,AI nomination,2023-10-26 05:42:33,2023-09-18 14:54:54
590712444,3633655,181873390765,187002848.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-10-26 05:59:00,2023-09-30 09:37:49
590720676,2641861,181887173640,185625325.0,Other Games,,2023-10-26 06:39:57,2023-10-07 13:07:38
590733318,4801383,181435219580,185574424.0,Other Games,,2023-10-26 07:23:43,2023-07-06 12:29:10
590740178,11981,181869997460,181728790.0,Fall Guys,,2023-10-26 08:07:56,2023-02-05 00:38:25
590765952,3489648,176368650260,175012349.0,Other Games,Moment,2023-10-26 10:33:21,2023-06-05 14:20:36
590770068,4845188,179404299360,178287074.0,SMITE,Kills,2023-10-26 11:03:21,2023-04-05 06:02:50
590774086,3860680,181945760565,187353468.0,Podcast,highlights,2023-10-26 11:25:10,2023-08-22 22:25:12
590774184,3860680,181946521535,187353468.0,Podcast,highlights,2023-10-26 11:25:44,2023-08-22 22:25:12
590774282,3860680,181947562045,187353468.0,Podcast,highlights,2023-10-26 11:25:54,2023-08-22 22:25:12
590782122,3860680,181962074830,187402207.0,Podcast,highlights,2023-10-26 12:04:27,2023-08-22 22:25:12
590782220,3860680,181962501905,187402207.0,Podcast,highlights,2023-10-26 12:04:34,2023-08-22 22:25:12
590782318,3860680,181963053220,187402207.0,Podcast,highlights,2023-10-26 12:04:51,2023-08-22 22:25:12
590782416,3860680,181963915135,187402207.0,Podcast,highlights,2023-10-26 12:05:04,2023-08-22 22:25:12
590782514,3860680,181964668340,187402207.0,Podcast,highlights,2023-10-26 12:05:26,2023-08-22 22:25:12
590782612,3860680,181965638965,187402207.0,Podcast,highlights,2023-10-26 12:05:52,2023-08-22 22:25:12
590782710,3860680,181966594060,187402207.0,Podcast,highlights,2023-10-26 12:06:26,2023-08-22 22:25:12
590798586,4773246,181996070000,187070622.0,FIFA 23-24 & EA Sports FC 24,,2023-10-26 13:51:35,2023-09-10 09:47:49
590801820,4773246,181999672960,187070622.0,FIFA 23-24 & EA Sports FC 24,,2023-10-26 14:02:54,2023-09-10 09:47:49
590802604,3233066,181997584175,187018969.0,Fortnite,,2023-10-26 14:05:23,2023-02-15 17:16:24
590811326,1142191,182005193875,186922478.0,NBA: 2K24,excellent-shot,2023-10-26 15:38:44,2023-09-08 07:51:20
590811424,1142191,182005077400,186922478.0,NBA: 2K24,excellent-shot,2023-10-26 15:39:00,2023-09-08 07:51:20
590811522,1142191,182005450120,186922478.0,NBA: 2K24,excellent-shot,2023-10-26 15:39:45,2023-09-08 07:51:20
590812110,319181,181419712875,185921519.0,Among Us,emotional-moment,2023-10-26 15:43:19,2023-07-11 21:15:24
590812502,319181,180278521885,183073366.0,Among Us,emotional-moment,2023-10-26 15:48:15,2023-07-11 21:15:24
590812894,1324093,182019434885,186988607.0,COD: Warzone3-2 & MW3-2,,2023-10-26 15:49:50,2023-09-29 07:28:21
590821616,4268081,181877925525,187134307.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-10-26 16:29:59,2023-09-27 20:55:28
590822204,2447300,182024241420,187085051.0,Podcast,,2023-10-26 16:32:04,2023-04-07 11:34:01
